recording_id;sole_id;timestamp;x_value;y_value;z_value
0;1;1715769049835;671.407227;-488.296143;793.481201
0;2;1715769049838;0.000000;-1403.851440;-732.444214
0;1;1715769049852;732.444214;-549.333130;976.592285
0;2;1715769049856;0.000000;-1831.110596;-488.296143
0;1;1715769049869;427.259125;-549.333130;671.407227
0;2;1715769049872;-61.037018;-1647.999512;-671.407227
0;1;1715769049885;732.444214;-549.333130;549.333130
0;2;1715769049888;-122.074036;-1647.999512;-488.296143
0;1;1715769049902;549.333130;-671.407227;793.481201
0;2;1715769049906;-61.037018;-1403.851440;-549.333130
0;1;1715769049918;549.333130;-671.407227;671.407227
0;2;1715769049922;-122.074036;-1831.110596;-305.185089
0;1;1715769049935;427.259125;-671.407227;732.444214
0;2;1715769049939;0.000000;-1586.962402;-549.333130
0;1;1715769049953;488.296143;-488.296143;732.444214
0;2;1715769049955;0.000000;-1770.073486;-549.333130
0;1;1715769049969;488.296143;-488.296143;671.407227
0;2;1715769049972;0.000000;-1403.851440;-671.407227
0;1;1715769049986;488.296143;-549.333130;671.407227
0;2;1715769049990;0.000000;-1342.814453;-732.444214
0;1;1715769050002;366.222107;-671.407227;671.407227
0;2;1715769050005;0.000000;-1464.888428;-671.407227
0;1;1715769050019;427.259125;-549.333130;671.407227
0;2;1715769050023;0.000000;-1647.999512;-549.333130
0;1;1715769050036;549.333130;-549.333130;549.333130
0;2;1715769050039;122.074036;-1586.962402;-488.296143
0;1;1715769050052;671.407227;-671.407227;671.407227
0;2;1715769050056;61.037018;-1892.147583;-427.259125
0;1;1715769050069;671.407227;-427.259125;854.518250
0;2;1715769050074;61.037018;-1464.888428;-549.333130
0;1;1715769050086;549.333130;-549.333130;732.444214
0;2;1715769050088;0.000000;-1281.777344;-671.407227
0;1;1715769050102;671.407227;-549.333130;549.333130
0;2;1715769050107;0.000000;-976.592285;-732.444214
0;1;1715769050119;549.333130;-488.296143;549.333130
0;2;1715769050125;0.000000;-854.518250;-793.481201
0;1;1715769050135;488.296143;-549.333130;671.407227
0;2;1715769050140;0.000000;-1342.814453;-549.333130
0;1;1715769050152;671.407227;-1037.629272;366.222107
0;2;1715769050158;-366.222107;-854.518250;-732.444214
0;1;1715769050169;488.296143;-427.259125;732.444214
0;2;1715769050173;-305.185089;-1098.666260;-488.296143
0;1;1715769050184;488.296143;-488.296143;732.444214
0;2;1715769050191;-183.111053;-793.481201;-671.407227
0;1;1715769050202;427.259125;-488.296143;671.407227
0;2;1715769050209;-122.074036;-915.555298;-671.407227
0;1;1715769050218;549.333130;-549.333130;732.444214
0;2;1715769050224;-61.037018;-1159.703369;-549.333130
0;1;1715769050235;366.222107;-427.259125;549.333130
0;2;1715769050242;-61.037018;-1403.851440;-488.296143
0;1;1715769050251;366.222107;-488.296143;549.333130
0;2;1715769050258;-61.037018;-1281.777344;-427.259125
0;1;1715769050268;366.222107;-488.296143;671.407227
0;2;1715769050275;-61.037018;-1098.666260;-427.259125
0;1;1715769050285;793.481201;-549.333130;549.333130
0;2;1715769050292;-61.037018;-1037.629272;-427.259125
0;1;1715769050302;671.407227;-488.296143;549.333130
0;2;1715769050309;0.000000;-1037.629272;-488.296143
0;1;1715769050318;671.407227;-549.333130;488.296143
0;2;1715769050326;-61.037018;-915.555298;-671.407227
0;1;1715769050334;671.407227;-366.222107;549.333130
0;1;1715769050351;549.333130;-427.259125;427.259125
0;2;1715769050358;-61.037018;-1098.666260;-427.259125
0;1;1715769050369;488.296143;-427.259125;549.333130
0;2;1715769050376;-122.074036;-1159.703369;-366.222107
0;1;1715769050385;793.481201;-305.185089;549.333130
0;2;1715769050393;-61.037018;-1281.777344;-488.296143
0;1;1715769050402;366.222107;-427.259125;671.407227
0;2;1715769050409;-122.074036;-1586.962402;-366.222107
0;1;1715769050418;427.259125;-427.259125;671.407227
0;2;1715769050426;0.000000;-854.518250;-671.407227
0;1;1715769050434;427.259125;-488.296143;488.296143
0;2;1715769050444;-61.037018;-1037.629272;-549.333130
0;1;1715769050452;427.259125;-366.222107;549.333130
0;2;1715769050460;-61.037018;-1342.814453;-427.259125
0;1;1715769050468;183.111053;-305.185089;549.333130
0;2;1715769050477;-305.185089;-976.592285;-427.259125
0;1;1715769050484;488.296143;-488.296143;488.296143
0;2;1715769050493;0.000000;-976.592285;-427.259125
0;1;1715769050501;366.222107;-427.259125;305.185089
0;2;1715769050510;-61.037018;-1037.629272;-549.333130
0;1;1715769050517;427.259125;-427.259125;488.296143
0;2;1715769050528;-61.037018;-732.444214;-488.296143
0;1;1715769050533;366.222107;-488.296143;671.407227
0;2;1715769050544;0.000000;-549.333130;-549.333130
0;1;1715769050551;549.333130;-488.296143;671.407227
0;2;1715769050561;-61.037018;-976.592285;-488.296143
0;1;1715769050568;427.259125;-366.222107;671.407227
0;2;1715769050577;-122.074036;-1281.777344;-366.222107
0;1;1715769050583;-122.074036;-488.296143;366.222107
0;2;1715769050594;-61.037018;-1159.703369;-305.185089
0;1;1715769050601;305.185089;-427.259125;671.407227
0;2;1715769050612;0.000000;-854.518250;-488.296143
0;1;1715769050618;366.222107;-183.111053;488.296143
0;2;1715769050628;0.000000;-671.407227;-671.407227
0;1;1715769050635;305.185089;-366.222107;427.259125
0;2;1715769050645;61.037018;-1037.629272;-427.259125
0;1;1715769050651;366.222107;-427.259125;366.222107
0;2;1715769050662;-61.037018;-732.444214;-488.296143
0;1;1715769050667;366.222107;-305.185089;549.333130
0;2;1715769050679;-61.037018;-1342.814453;-183.111053
0;1;1715769050681;488.296143;-305.185089;671.407227
0;2;1715769050695;0.000000;-976.592285;-366.222107
0;1;1715769050702;427.259125;-549.333130;549.333130
0;2;1715769050713;0.000000;-1037.629272;-427.259125
0;1;1715769050718;488.296143;-488.296143;549.333130
0;2;1715769050730;0.000000;-549.333130;-671.407227
0;1;1715769050735;427.259125;-427.259125;427.259125
0;2;1715769050746;0.000000;-915.555298;-366.222107
0;1;1715769050751;366.222107;-366.222107;671.407227
0;2;1715769050763;-61.037018;-915.555298;-366.222107
0;1;1715769050767;366.222107;-366.222107;427.259125
0;2;1715769050780;-61.037018;-915.555298;-488.296143
0;1;1715769050784;305.185089;-427.259125;427.259125
0;2;1715769050797;-183.111053;-1281.777344;-366.222107
0;1;1715769050801;366.222107;-183.111053;427.259125
0;2;1715769050814;0.000000;-1281.777344;-122.074036
0;1;1715769050818;183.111053;-427.259125;549.333130
0;2;1715769050830;0.000000;-854.518250;-427.259125
0;1;1715769050834;305.185089;-427.259125;488.296143
0;2;1715769050847;0.000000;-854.518250;-366.222107
0;1;1715769050851;305.185089;-183.111053;488.296143
0;2;1715769050865;427.259125;-671.407227;-366.222107
0;1;1715769050867;549.333130;-305.185089;366.222107
0;2;1715769050880;305.185089;-732.444214;-366.222107
0;1;1715769050885;793.481201;-122.074036;305.185089
0;2;1715769050898;732.444214;-732.444214;-305.185089
0;1;1715769050901;1464.888428;-366.222107;671.407227
0;2;1715769050914;793.481201;-671.407227;-366.222107
0;1;1715769050917;2441.480713;-549.333130;732.444214
0;2;1715769050931;854.518250;-488.296143;-549.333130
0;1;1715769050934;2075.258545;-488.296143;427.259125
0;2;1715769050948;488.296143;-915.555298;-366.222107
0;1;1715769050952;732.444214;-61.037018;427.259125
0;2;1715769050964;488.296143;-854.518250;-427.259125
0;1;1715769050968;183.111053;0.000000;671.407227
0;2;1715769050982;1037.629272;-732.444214;-732.444214
0;1;1715769050985;1037.629272;0.000000;366.222107
0;2;1715769050999;1831.110596;-488.296143;-671.407227
0;1;1715769051002;2868.739746;-305.185089;549.333130
0;2;1715769051014;1709.036499;-732.444214;-427.259125
0;1;1715769051018;3479.110107;-427.259125;427.259125
0;2;1715769051032;732.444214;-549.333130;-366.222107
0;1;1715769051035;3906.369141;-671.407227;183.111053
0;2;1715769051049;-1037.629272;-1464.888428;-122.074036
0;1;1715769051051;2868.739746;-122.074036;183.111053
0;2;1715769051065;-1647.999512;-1281.777344;-183.111053
0;1;1715769051068;1464.888428;122.074036;183.111053
0;2;1715769051083;-183.111053;-1159.703369;-427.259125
0;1;1715769051086;-122.074036;-305.185089;305.185089
0;2;1715769051098;183.111053;-488.296143;-488.296143
0;1;1715769051101;-671.407227;-976.592285;122.074036
0;2;1715769051116;61.037018;0.000000;-793.481201
0;1;1715769051119;61.037018;-2075.258545;0.000000
0;2;1715769051133;-1098.666260;-427.259125;-427.259125
0;1;1715769051136;549.333130;-2441.480713;0.000000
0;2;1715769051149;-1586.962402;-366.222107;-122.074036
0;1;1715769051151;183.111053;-1953.184570;122.074036
0;2;1715769051163;-1892.147583;-305.185089;0.000000
0;1;1715769051169;-1037.629272;-671.407227;122.074036
0;2;1715769051184;-1586.962402;-854.518250;-122.074036
0;1;1715769051185;-1953.184570;-122.074036;305.185089
0;2;1715769051200;-1037.629272;-793.481201;-305.185089
0;1;1715769051201;-2929.776855;366.222107;305.185089
0;2;1715769051217;-915.555298;-854.518250;-305.185089
0;1;1715769051219;-3234.961914;-122.074036;0.000000
0;2;1715769051233;0.000000;-793.481201;-488.296143
0;1;1715769051234;-3234.961914;-976.592285;-122.074036
0;2;1715769051251;2746.665771;61.037018;-793.481201
0;1;1715769051252;-2990.813965;-549.333130;-183.111053
0;2;1715769051268;2563.554688;122.074036;-915.555298
0;1;1715769051270;-2319.406738;0.000000;-61.037018
0;2;1715769051284;1037.629272;-671.407227;-854.518250
0;1;1715769051285;-1770.073486;61.037018;305.185089
0;2;1715769051301;-2868.739746;-2075.258545;0.000000
0;1;1715769051302;-915.555298;0.000000;305.185089
0;2;1715769051317;-4577.776367;-2563.554688;122.074036
0;1;1715769051319;-2319.406738;-1403.851440;-122.074036
0;1;1715769051335;-3357.035889;-2319.406738;-549.333130
0;2;1715769051335;-6103.701660;-2868.739746;122.074036
0;2;1715769051351;-5371.257812;-2258.369629;61.037018
0;1;1715769051352;-3234.961914;-2319.406738;-488.296143
0;1;1715769051368;-2929.776855;-1464.888428;0.000000
0;2;1715769051368;-4272.591309;-1281.777344;0.000000
0;2;1715769051384;-2746.665771;-1281.777344;0.000000
0;1;1715769051386;-1831.110596;-61.037018;305.185089
0;2;1715769051401;-2868.739746;-1037.629272;0.000000
0;1;1715769051402;-1159.703369;1342.814453;549.333130
0;2;1715769051418;-3540.146973;-61.037018;0.000000
0;1;1715769051419;-2197.332520;549.333130;732.444214
0;1;1715769051435;-5066.072266;-1281.777344;122.074036
0;2;1715769051435;-5981.627930;305.185089;305.185089
0;2;1715769051451;-6225.775879;61.037018;183.111053
0;1;1715769051453;-7141.331055;-2807.702881;0.000000
0;1;1715769051467;-7934.812500;-2685.628906;0.000000
0;2;1715769051468;-4943.998535;-305.185089;122.074036
0;2;1715769051485;-3540.146973;-1953.184570;0.000000
0;1;1715769051486;-4333.628418;-1098.666260;61.037018
0;1;1715769051502;-4211.554199;-1586.962402;366.222107
0;2;1715769051502;-3295.999023;-2685.628906;-183.111053
0;1;1715769051519;-6225.775879;-3051.850830;488.296143
0;2;1715769051519;-3357.035889;-3967.406250;-549.333130
0;1;1715769051536;-5798.516602;-2014.221558;1098.666260
0;2;1715769051537;-6958.220215;-4821.924316;-732.444214
0;1;1715769051552;-5676.442871;-1464.888428;1831.110596
0;2;1715769051552;-10498.367188;-2746.665771;-366.222107
0;2;1715769051570;-12695.699219;-2197.332520;-732.444214
0;1;1715769051585;-10742.515625;-5798.516602;1464.888428
0;2;1715769051586;-11108.737305;-2807.702881;-1098.666260
0;1;1715769051602;-11474.958984;-6530.960938;1770.073486
0;2;1715769051603;-8911.404297;-2380.443604;-1159.703369
0;1;1715769051619;-8850.367188;-2624.591797;1892.147583
0;2;1715769051620;-6836.145996;-1281.777344;-549.333130
0;1;1715769051635;-6775.108887;-1892.147583;1892.147583
0;2;1715769051636;-7385.479004;-915.555298;-793.481201
0;1;1715769051652;-6530.960938;-2380.443604;2075.258545
0;2;1715769051654;-5554.368652;-1464.888428;-488.296143
0;1;1715769051669;-5676.442871;-1892.147583;1953.184570
0;2;1715769051670;-3662.221191;-1709.036499;366.222107
0;1;1715769051685;-5066.072266;-1342.814453;1464.888428
0;2;1715769051686;-2868.739746;-1709.036499;488.296143
0;1;1715769051702;-4089.480225;-1953.184570;1159.703369
0;2;1715769051704;-2441.480713;-1037.629272;671.407227
0;1;1715769051720;-1892.147583;-2868.739746;976.592285
0;2;1715769051721;-1892.147583;-1159.703369;1037.629272
0;1;1715769051735;-1403.851440;-3051.850830;793.481201
0;2;1715769051737;-1953.184570;-915.555298;976.592285
0;1;1715769051753;-1770.073486;-3845.332031;1953.184570
0;2;1715769051755;-1403.851440;-671.407227;793.481201
0;1;1715769051768;-1586.962402;-4699.850586;2258.369629
0;2;1715769051771;-427.259125;-671.407227;671.407227
0;1;1715769051786;-366.222107;-3967.406250;1647.999512
0;2;1715769051788;-366.222107;183.111053;305.185089
0;1;1715769051803;427.259125;-2868.739746;854.518250
0;2;1715769051805;-793.481201;427.259125;0.000000
0;1;1715769051819;2075.258545;-854.518250;0.000000
0;2;1715769051821;-671.407227;305.185089;-183.111053
0;1;1715769051836;4760.887207;2075.258545;-1403.851440
0;2;1715769051838;1037.629272;61.037018;-183.111053
0;1;1715769051851;6347.849609;3601.184082;-1403.851440
0;2;1715769051856;1281.777344;183.111053;-305.185089
0;1;1715769051869;11780.144531;9460.737305;-427.259125
0;2;1715769051872;2075.258545;0.000000;-366.222107
0;1;1715769051885;18311.105469;14160.587891;793.481201
0;2;1715769051889;2380.443604;183.111053;-366.222107
0;1;1715769051902;25696.583984;12146.366211;3357.035889
0;2;1715769051905;2319.406738;732.444214;0.000000
0;1;1715769051919;37965.023438;9033.478516;9277.626953
0;2;1715769051922;1709.036499;-488.296143;183.111053
0;1;1715769051935;45350.503906;14343.699219;11352.885742
0;2;1715769051938;2319.406738;-1037.629272;183.111053
0;1;1715769051952;77517.015625;34119.691406;13245.033203
0;2;1715769051956;3295.999023;-1403.851440;305.185089
0;1;1715769051970;122623.367188;5066.072266;15869.625000
0;2;1715769051972;4577.776367;-1586.962402;305.185089
0;1;1715769051985;151127.656250;7263.405273;19775.994141
0;2;1715769051989;5188.146484;-793.481201;0.000000
0;1;1715769052003;203009.125000;27344.583984;24781.029297
0;2;1715769052005;5127.109375;-549.333130;305.185089
0;1;1715769052018;211310.156250;19959.105469;31067.841797
0;2;1715769052023;3723.258057;-488.296143;-61.037018
0;1;1715769052035;204351.937500;53407.390625;41077.914062
0;2;1715769052039;2929.776855;-915.555298;-305.185089
0;1;1715769052053;148380.984375;180791.640625;18982.511719
0;2;1715769052056;3173.924805;-1281.777344;-793.481201
0;1;1715769052069;114444.406250;227668.078125;-1464.888428
0;2;1715769052073;4089.480225;-1342.814453;-1464.888428
0;1;1715769052086;40528.578125;129459.515625;-36439.101562
0;2;1715769052089;4943.998535;-1464.888428;-1892.147583
0;1;1715769052101;-5066.072266;23499.251953;-25940.732422
0;2;1715769052107;7446.516113;-366.222107;-2563.554688
0;1;1715769052119;-34791.101562;-19348.734375;-21485.031250
0;2;1715769052123;7751.701172;0.000000;-2624.591797
0;1;1715769052136;-77333.898438;-15442.365234;-31556.138672
0;2;1715769052140;7629.627441;-1342.814453;-2624.591797
0;1;1715769052151;-109317.296875;-42786.949219;-26734.212891
0;2;1715769052158;8850.367188;-1831.110596;-3173.924805
0;1;1715769052169;-162968.843750;-86855.679688;-8728.293945
0;2;1715769052173;9643.848633;-2014.221558;-2807.702881
0;1;1715769052186;-202581.859375;-99917.601562;793.481201
0;2;1715769052191;11047.700195;366.222107;-3173.924805
0;1;1715769052202;-219183.937500;-108096.554688;2990.813965
0;2;1715769052208;16418.957031;1647.999512;-3357.035889
0;1;1715769052219;-246040.218750;-117007.960938;-488.296143
0;2;1715769052224;19104.585938;2014.221558;-3845.332031
0;1;1715769052235;-259590.437500;-116519.664062;-5127.109375
0;2;1715769052241;27222.509766;2685.628906;-5188.146484
0;1;1715769052252;-274544.500000;-121524.703125;-11719.107422
0;2;1715769052257;34180.730469;4333.628418;-5798.516602
0;1;1715769052269;-282845.531250;-106143.375000;-29725.027344
0;2;1715769052274;35523.542969;5188.146484;-5676.442871
0;1;1715769052285;-281930.000000;-93020.414062;-37415.691406
0;2;1715769052292;39307.839844;3662.221191;-5188.146484
0;1;1715769052302;-275948.343750;-67995.234375;-40162.359375
0;2;1715769052307;41077.914062;5554.368652;-4577.776367
0;1;1715769052319;-254585.406250;-59511.093750;-27466.658203
0;2;1715769052325;49989.316406;6591.998047;-7263.405273
0;1;1715769052335;-205999.937500;-56581.316406;2563.554688
0;2;1715769052342;67262.796875;11169.774414;-9338.664062
0;1;1715769052352;-124759.664062;-71352.273438;35462.507812
0;2;1715769052358;73610.640625;11352.885742;-8850.367188
0;1;1715769052368;-78737.750000;-73915.828125;28809.472656
0;2;1715769052376;87527.085938;11474.958984;-9765.922852
0;1;1715769052385;32410.656250;19775.994141;-14893.032227
0;2;1715769052393;116153.445312;11169.774414;-12390.514648
0;1;1715769052401;81301.304688;65126.496094;-24597.917969
0;2;1715769052409;129642.625000;7629.627441;-13672.291992
0;1;1715769052418;135868.406250;82949.304688;-14954.069336
0;2;1715769052426;164860.984375;854.518250;-21668.140625
0;1;1715769052435;216864.531250;115909.296875;-15564.439453
0;2;1715769052442;190740.687500;-1159.703369;-19592.882812
0;1;1715769052451;307931.750000;72023.679688;-37781.914062
0;2;1715769052460;240546.890625;-7751.701172;-24048.585938
0;1;1715769052468;291207.625000;33875.542969;-58107.242188
0;2;1715769052475;289376.500000;-10742.515625;-27771.843750
0;1;1715769052484;234992.515625;5432.294434;-41383.097656
0;2;1715769052493;328623.312500;-17395.550781;-27649.769531
0;1;1715769052501;199346.906250;19775.994141;47059.539062
0;2;1715769052510;378307.437500;-12939.847656;-37781.914062
0;1;1715769052517;170110.171875;22156.437500;29175.695312
0;2;1715769052527;398144.468750;-38514.359375;-58595.539062
0;1;1715769052534;90639.968750;26123.843750;-3479.110107
0;2;1715769052543;394787.437500;-57252.722656;-73671.679688
0;1;1715769052548;33570.359375;33326.210938;5432.294434
0;2;1715769052560;360301.531250;-92226.937500;-85451.828125
0;1;1715769052567;11047.700195;18677.328125;-3662.221191
0;2;1715769052577;297067.156250;-49317.910156;-97170.929688
0;1;1715769052585;5859.553711;12085.329102;-976.592285
0;2;1715769052593;296945.093750;-11902.218750;-130436.109375
0;1;1715769052602;4516.739258;8728.293945;-671.407227
0;2;1715769052611;124881.742188;128849.148438;-114017.148438
0;1;1715769052618;4150.517090;7019.256836;305.185089
0;2;1715769052627;-47547.835938;61098.054688;-39796.136719
0;1;1715769052635;5859.553711;4516.739258;1709.036499
0;2;1715769052644;-205572.671875;-30762.656250;53651.539062
0;1;1715769052652;7751.701172;1953.184570;1831.110596
0;2;1715769052661;-214667.187500;-2563.554688;68239.382812
0;1;1715769052668;8911.404297;549.333130;1953.184570
0;2;1715769052677;-218512.531250;17700.734375;61891.535156
0;1;1715769052685;14221.625000;549.333130;2441.480713
0;2;1715769052695;-250434.890625;27222.509766;49928.281250
0;1;1715769052701;15625.476562;61.037018;3295.999023
0;2;1715769052711;-278572.937500;12451.551758;49439.984375
0;1;1715769052719;15869.625000;-732.444214;4211.554199
0;2;1715769052728;-326792.187500;-5493.331543;46815.394531
0;1;1715769052735;15869.625000;-793.481201;4699.850586
0;2;1715769052745;-365977.968750;2746.665771;28199.101562
0;1;1715769052752;15625.476562;-488.296143;4638.813477
0;2;1715769052761;-373302.406250;11841.181641;15564.439453
0;1;1715769052768;15442.365234;0.000000;4150.517090
0;2;1715769052778;-373363.437500;23865.474609;-4272.591309
0;1;1715769052785;14709.920898;915.555298;4211.554199
0;2;1715769052795;-370677.812500;27039.398438;-10254.218750
0;1;1715769052802;13550.217773;2319.406738;4455.702148
0;2;1715769052811;-360301.531250;31922.359375;-16785.179688
0;1;1715769052819;14160.587891;2990.813965;4760.887207
0;2;1715769052829;-324350.718750;38941.617188;-25879.695312
0;1;1715769052835;15259.254883;2197.332520;4760.887207
0;2;1715769052844;-312204.343750;56581.316406;-27588.732422
0;1;1715769052851;17822.808594;1281.777344;4882.961426
0;2;1715769052862;-325266.281250;95461.898438;-17090.365234
0;1;1715769052867;18738.365234;549.333130;4821.924316
0;2;1715769052880;-376781.500000;97964.414062;30030.212891
0;1;1715769052885;23438.214844;-1037.629272;4943.998535
0;2;1715769052895;-398144.468750;97170.929688;64149.906250
0;1;1715769052902;33143.101562;-3173.924805;7568.590332
0;2;1715769052913;-393444.625000;108462.781250;110171.820312
0;1;1715769052918;40406.503906;-2868.739746;7751.701172
0;2;1715769052930;-339304.781250;130863.367188;74404.125000
0;1;1715769052935;50538.652344;-7873.775391;9765.922852
0;2;1715769052946;-281197.531250;176213.875000;26123.843750
0;1;1715769052952;63966.792969;-3601.184082;10132.144531
0;2;1715769052963;-172795.796875;278878.125000;1403.851440
0;1;1715769052969;77211.828125;-14282.662109;11413.921875
0;2;1715769052980;-61708.425781;169316.687500;70863.976562
0;1;1715769052985;92043.820312;-22278.511719;10864.588867
0;2;1715769052996;179937.125000;-186956.390625;61220.128906
0;1;1715769053001;106509.593750;-26978.361328;8239.997070
0;2;1715769053013;188482.312500;-170781.578125;-45350.503906
0;1;1715769053018;124759.664062;-28992.583984;10925.625977
0;2;1715769053030;215460.671875;-173528.234375;-75685.898438
0;1;1715769053036;171208.828125;-26001.769531;25635.546875
0;2;1715769053047;293160.781250;-112247.078125;-10742.515625
0;1;1715769053052;200811.781250;-22156.437500;30457.472656
0;2;1715769053064;292184.218750;-38270.210938;43397.320312
0;1;1715769053069;253608.812500;-22400.585938;27344.583984
0;2;1715769053080;243232.515625;-27344.583984;23987.548828
0;1;1715769053086;327219.437500;-16296.883789;28809.472656
0;2;1715769053097;175603.500000;-39002.656250;-26734.212891
0;1;1715769053102;363780.625000;-15503.402344;27466.658203
0;2;1715769053113;124393.445312;-29908.138672;-1892.147583
0;1;1715769053119;413586.843750;-3234.961914;23255.103516
0;2;1715769053130;51759.390625;-25635.546875;-3906.369141
0;1;1715769053135;433484.906250;4272.591309;30457.472656
0;2;1715769053148;11841.181641;-9582.811523;6225.775879
0;1;1715769053152;411206.375000;56947.539062;45838.800781
0;2;1715769053164;9460.737305;-6469.923828;2197.332520
0;1;1715769053168;362620.937500;68178.351562;49745.167969
0;2;1715769053181;7324.442383;-5127.109375;2319.406738
0;1;1715769053185;318552.187500;35523.542969;65981.015625
